epoch,loss,e_pos,e_neg,grad_penalty
69,-0.2925625141614523,-1.1496941936321747,-0.7431719578229464,0.5501414323464419
70,-0.29620607655781966,-1.2039950887362163,-0.794440529285333,0.5461260599967761
71,-0.3039230899168895,-1.0811989490802472,-0.6618787180154752,0.5589723273729666
72,-0.28795856886949295,-1.0897943744292626,-0.6889007519453,0.5467003782590231
73,-0.29886091978122026,-1.058420283672137,-0.6464904103523645,0.5474891402782538
74,-0.30256495414636075,-1.1141571662364862,-0.6983139667755518,0.5480706072770632
75,-0.28269843145822865,-1.0604516634574304,-0.6685601197756253,0.528652915587792
76,-0.2912549846447431,-1.0130142569541931,-0.6072246134281158,0.5555734382225916
77,-0.29655776612269574,-0.9827511127178485,-0.5740384765160389,0.5443611878615159
78,-0.27568698406983644,-0.9558148445227207,-0.5644688262389257,0.5623036164503831
79,-0.2901241118327165,-0.9409101284467257,-0.539722455617709,0.5394260470683758
80,-0.28481412698061037,-0.9365489864960695,-0.5423427033118713,0.5315839701738113
81,-0.29365845979788363,-0.9208308504177973,-0.5197387658632718,0.5220706439935244
82,-0.2962602441891646,-0.8338645406258411,-0.4255269475472279,0.5451542467643054
83,-0.28986646769902646,-0.9218701139474527,-0.5226742533537058,0.531130619538136
84,-0.27922375882283235,-0.8562545852783399,-0.46556480190692806,0.5431294869153928
85,-0.298363881615492,-0.8565647754913721,-0.4440854298762786,0.5561472001748208
86,-0.29502084392767686,-0.8970535061298273,-0.4907689033410488,0.5414511874700204
87,-0.2887178340401405,-0.8344447796161358,-0.42836886950028247,0.5726636426571088
88,-0.2980036708788994,-0.8379830045577807,-0.42940776890669113,0.538555675592178
89,-0.2896557889687709,-0.8464743174039401,-0.4440193948073265,0.5498461769177363
90,-0.2925668782912768,-0.7847682436307272,-0.37886630304348773,0.5532312759986291
91,-0.2903272001407085,-0.7673423855732648,-0.3644743691652249,0.549444216184127
92,-0.292002324683544,-0.7922038206687341,-0.38878855376671523,0.5426922188355372
93,-0.2794218132129082,-0.7441090437082144,-0.35392340750266343,0.5411677597424923
94,-0.3048494695088802,-0.7095085810392331,-0.2977718932506366,0.5221196611722311
95,-0.28773223551420063,-0.6203560278965876,-0.2186742644661512,0.556411277789336
96,-0.2813522345744647,-0.7302106527181772,-0.33716023159332764,0.5458240264501327
97,-0.28821017688665634,-0.6300694468693856,-0.23070645332336426,0.543886871674122
98,-0.2907781211229471,-0.62012362632996,-0.2205871911958242,0.5312404143504608
99,-0.27774373155373794,-0.6418910668446467,-0.25239639098827654,0.5469758181999891
100,-0.28727690913738346,-0.6322215910141284,-0.23728443691745782,0.5269116438352145
101,-0.2837468729569362,-0.6112311711678138,-0.21889812518388796,0.5317245599551078
102,-0.29612005826754445,-0.6544659596223098,-0.2505804732059821,0.5271420364196484
103,-0.2766365389793347,-0.6551218017553672,-0.2666246182261369,0.5477972603761233
104,-0.2754589808292878,-0.634415647922418,-0.2509602503134654,0.5282952449260614
105,-0.295447350694583,-0.6510627529559991,-0.2452628772992354,0.5401612512576275
106,-0.28021557017778737,-0.5954404328113947,-0.20765479759146005,0.5269525425556378
107,-0.26703100288525605,-0.5317114156026107,-0.15503740243804762,0.5372149340617351
108,-0.28163257012000453,-0.5255239086273389,-0.13617977786522645,0.527621078185546
109,-0.2962042089456167,-0.4347673203700628,-0.027940400804464634,0.5415212107010376
110,-0.2773769667897469,-0.4913985841931441,-0.10054675198327272,0.5565638710290958
111,-0.2840905040502548,-0.5369602640469869,-0.13854748230331984,0.5599646323766464
112,-0.28249647296392,-0.5394528592244173,-0.1515093477538381,0.5166233457051791
113,-0.2830959176405882,-0.5186454286942115,-0.12784030214429665,0.5280794623570565
114,-0.29134754569102556,-0.513522724310557,-0.11216080021590759,0.5397034333302424
115,-0.2780453765239471,-0.45429996573008025,-0.06427209898351859,0.5480603751463767
116,-0.28297548932142746,-0.47809644998648226,-0.0880811672944289,0.5245674565816537
117,-0.2693458764981001,-0.5460722110210321,-0.1670541770469684,0.5375101849054679
118,-0.28109834018426066,-0.4440138095464462,-0.058540148135179125,0.5118432518763419
119,-0.28072239993474424,-0.4184541100492844,-0.02698145178743662,0.5433140779152895
120,-0.2711331240641765,-0.43855733634569705,-0.056003577123658776,0.5468356357170985
121,-0.2828198889127144,-0.40743988637740797,-0.021416400583126605,0.5062440817172711
122,-0.28140929914437807,-0.4190513839324315,-0.03220824114023111,0.5171850346601926
123,-0.2797438131693082,-0.4468991030485202,-0.055821507572172545,0.5460334488978753
124,-0.2744485972783504,-0.3870684856023544,-0.005656435608099668,0.5249226246124659
125,-0.280339179894863,-0.4166568930332477,-0.024965063525507085,0.5463375487388709
126,-0.26974995472492314,-0.3870515770350511,-0.010790334202540226,0.5223672466400342
127,-0.2843397788894482,-0.37638691984690154,0.01568616162507962,0.5286784424231603
128,-0.28235221520448345,-0.23971580790403563,0.15096619577170947,0.5292482284399179
129,-0.2680520086716383,-0.39606035901949954,-0.0177072530421309,0.5406841383530543
130,-0.28048463127551937,-0.3138799480138681,0.06831208079193647,0.4984334768393101
131,-0.27797835988876146,-0.40936314257291645,-0.02245430540866577,0.5342953533698351
132,-0.2684813160926868,-0.3568639113352849,0.020288834599061653,0.5337032683384724
133,-0.2847172304605826,-0.4081342739936633,-0.013122875697146624,0.5411983728408813
134,-0.2773056993117699,-0.3580890588271312,0.02484522654245106,0.5187085209748684
135,-0.28332570386238587,-0.3532965221466162,0.03957542575274905,0.5379022711362594
136,-0.27988281292028916,-0.34789334848905223,0.039925103242962785,0.5292068337782835
137,-0.27732687156934005,-0.30092641902275574,0.08271522065385795,0.5219059999172504
138,-0.2884586331171867,-0.3132076500317989,0.08368592037079044,0.5303843151300381
139,-0.26747173605821073,-0.30510857777717787,0.07068982944847682,0.5319128747169788
140,-0.2723744626228626,-0.305658054848512,0.07166491988568734,0.5151499616794097
141,-0.2864971646131613,-0.2854039739721861,0.10723024532676508,0.5206301372784835
142,-0.26839293233859235,-0.35854610112997204,0.01588781435902302,0.5202591281670791
143,-0.2781001776456833,-0.303278121810693,0.08181170503107402,0.5245323471533947
144,-0.27511899096843523,-0.32712220190427244,0.057680136930101954,0.5386200073437813
145,-0.2784978470359093,-0.25529213154163116,0.13247588214774927,0.5355752148689368
146,-0.2782277946288769,-0.2393671985811148,0.14518552041875246,0.5219837251381997
147,-0.2792570205071034,-0.34222613733548385,0.04592802614355699,0.5348873123144492
148,-0.2779638175016794,-0.3217238921385545,0.06416116303835924,0.5298234759232937
149,-0.2788768001855948,-0.25932791389715976,0.12496874739344303,0.5180883369384668
150,-0.27356862525145215,-0.2883735079413805,0.09209534241698492,0.5249902636576922
151,-0.27941610301152253,-0.27411383161178005,0.10957987919354285,0.5121665612245218
152,-0.27523116767406464,-0.2813875536697033,0.09766065460653642,0.5097616956784174
153,-0.2811431181736482,-0.32502380930460417,0.06918334027226919,0.5553729564715655
154,-0.2793246308962504,-0.2257906443033463,0.1596473137346598,0.5208293688602936
155,-0.266631981692253,-0.26808840007736134,0.10475143439208086,0.5208779756839459
156,-0.27859645738051486,-0.2313811549773583,0.1525559397175526,0.5174601116241553
157,-0.269475353260835,-0.181417206588846,0.1931115961036621,0.5156456736417917
158,-0.27372248279742706,-0.18959833478602844,0.19012061678446257,0.5197669710868444
159,-0.27772131944314027,-0.29721533831877583,0.08376689073749077,0.5070671951159452
160,-0.25929260425842726,-0.19755563168571547,0.17078581839226759,0.5349816244382125
161,-0.2875483746712024,-0.2120762688991351,0.17813003598115382,0.5034951644066052
162,-0.27471842368443805,-0.27738362608047634,0.10531790129458293,0.5303146159037565
163,-0.2761475317753278,-0.19390121216957384,0.19134422107480276,0.5335004574213272
164,-0.2639672847894522,-0.2771470244878378,0.09452809734890859,0.5289181440304487
165,-0.2879426781183634,-0.23072568346292543,0.1614002979790362,0.5116584461468917
166,-0.2758628045901274,-0.2737277660232324,0.11052344266611797,0.5316072778824048
167,-0.2644904423982669,-0.13370069997528425,0.23764346501766107,0.5243027087969657
168,-0.2709888877012791,-0.14106454523519063,0.23361988021777227,0.5080620333170279
169,-0.25347479776694226,-0.17665857573350272,0.1771683017603862,0.49288247793148726
170,-0.27475138046802616,-0.20846848228038886,0.16879370130407503,0.5034443300503951
171,-0.2816183192607684,-0.15404282023127264,0.22789861529301375,0.4925923569080157
172,-0.261643311725213,-0.2099567687449356,0.1602421156488932,0.5332611210835285
173,-0.25898932340817576,-0.10642949372338943,0.2558713934551447,0.5053079655537238
174,-0.2727146312976495,-0.20198063284922868,0.17650142694130921,0.5194664276563205
175,-0.2608020913142424,-0.19742706226996887,0.16525957714288664,0.5002433627079694
176,-0.2753348965675403,-0.13125348430222425,0.24705723462960658,0.5053976353926536
177,-0.2690807936283258,-0.1798876480271037,0.1901832006107538,0.496013418222085
178,-0.26439974781794423,-0.1803949472422783,0.18923935043410614,0.5167910578923348
179,-0.2729178923062789,-0.19468113315554383,0.18176381464283436,0.5080509621363419
180,-0.25996227715259945,-0.10266697755417763,0.26053601293227613,0.5060390730698904
181,-0.2702773954623785,-0.13665842780700097,0.2410801188685955,0.526988610243186
182,-0.2833650956551234,-0.12285955584584138,0.26594722423798,0.5167989020164196
183,-0.2699693983946091,-0.06489220046653198,0.30949301291734743,0.5107914194082602
184,-0.2809075460984157,-0.19063067130553416,0.19595401032039753,0.5188856002611991
185,-0.2653238238432469,-0.11928536630689333,0.2462146824751145,0.4900427728127211
186,-0.26825080009607166,-0.13450844237246576,0.23954075775467432,0.5184206129648746
187,-0.27122042003350383,-0.2592165743311246,0.11812107785581014,0.5210609863965939
188,-0.2689868687437131,-0.250842803157866,0.12622981370450595,0.5307544225301498
189,-0.2671166467360961,-0.166598922214829,0.200957357023771,0.4932495676554166
190,-0.2713593920836082,-0.12650730938483506,0.25070168498234874,0.5194030457582229
191,-0.2712588287316836,-0.15286715966291153,0.22177998062509757,0.5072376292485458
192,-0.27439900640493786,-0.09111287580946317,0.28410167571825856,0.49417538749865997
193,-0.2517319291065901,-0.11556995285149568,0.2366996165842582,0.4932323495546977
194,-0.2780828789258615,-0.18138057896150991,0.20018980995966837,0.5078064921574715
195,-0.2674265526808225,-0.2041176732342977,0.16998264351143286,0.5234106228901789
196,-0.26957717346839416,-0.14372661666801342,0.2295042238651942,0.5092208614716163
197,-0.2615801657621677,-0.0877136455442852,0.2787891927246864,0.5154475157077496
198,-0.2793997243428842,-0.09917386243931758,0.2809033229565009,0.49434781074523926
199,-0.2700853112798471,-0.1342529101918141,0.24014256569819573,0.5122316349775363
200,-0.26773210634023714,-0.11922861678669086,0.2541051104855843,0.5183778970669477
