epoch,loss,e_pos,e_neg,grad_penalty
102,0.041677951239622556,-1.0811132376010602,-1.0844010603733552,0.17827196381030938
103,0.047834243482122056,-1.1611623672338633,-1.1703838109970093,0.1775174297583409
104,0.057720724875346206,-1.016954943155631,-1.0362698466349871,0.17952737365013513
105,0.044370646516864114,-1.0711028820429094,-1.0760981822625184,0.18322029595191663
106,0.05826360216507545,-1.0569945390407856,-1.0725363340133276,0.2001455063239122
107,0.054555655194398686,-0.8758819271356632,-0.8870875682586279,0.20703527828057608
108,0.05297597239796932,-0.6492026371833606,-0.6627915394611847,0.19021582641662696
109,0.045371510900366,-0.7512376094475771,-0.7563021045464736,0.19369827478359908
110,0.05110425334901382,-0.8883038117335393,-0.8968417843182882,0.20286120627170953
111,0.0476641950603479,-0.8755054458593711,-0.8813939690589905,0.19921956230432558
112,0.05707600650688013,-0.9808616454784687,-0.9956601170393137,0.1991650668474344
113,0.05331267731694075,-0.8971860393499717,-0.9058059102449662,0.2130806648578399
114,0.05391549261716696,-0.7219837506612142,-0.7345615365566351,0.19925352014028108
115,0.06455714289003457,-0.762445466640668,-0.7854161323645176,0.20023680268189845
116,0.056632075554285295,-0.6470554134784601,-0.6642181812188565,0.19142895822341627
117,0.058832051996619276,-0.6749870761846885,-0.6932908999614227,0.19637997639484894
118,0.07364674165653877,-0.6257136311286535,-0.6589386340899345,0.19653519491354624
119,0.06435899637066402,-0.5847322451762664,-0.6052061258218228,0.2142770943733362
120,0.07088689157404961,-0.6195768072054937,-0.6465788957400199,0.21377441248832604
121,0.0666455234377048,-0.5452694999865997,-0.5672981654986357,0.21858044121509942
122,0.07639130391180515,-0.4313912414587461,-0.4628151257832845,0.22134427688060662
123,0.0703296603109592,-0.4769430917042952,-0.497771401435901,0.24353233438271743
124,0.07693548767994611,-0.36817865188305193,-0.39304216626362926,0.2571480740339328
125,0.0781020930944345,-0.25941396332704103,-0.284271145096192,0.2640320685429451
126,0.07543231193453838,-0.32169019870268994,-0.3346656981186989,0.3092351960830199
127,0.07506538163392971,-0.16734465077901498,-0.1727954416702955,0.34590635773463124
128,0.07876122207977833,-0.023140853718639567,-0.020003422838038742,0.4083467699014224
129,0.07917309036621681,0.15480284985059348,0.1652975647877424,0.4467397683706039
130,0.07458824234513137,0.26812282319252306,0.28764741046306413,0.46710585095943546
131,0.07764018890567315,0.3934922225964375,0.4067650444996663,0.44822335701722366
132,0.038983821868896484,0.6278181802003812,0.6959429421485999,0.5277320284109849
133,-0.04682294126504507,0.21266801239779362,0.347802724975806,0.43786228008759326
134,-0.08472357394221501,0.24669380235270813,0.40371620387603074,0.35719290604958165
135,-0.08976053713988034,0.2629293856712488,0.4245002445502159,0.3553812473248213
136,-0.08357626352554713,0.41622735521732235,0.5834328860808642,0.41280982012932116
137,-0.09704917268111156,0.5652307959703299,0.7446203629175822,0.4052227001923781
138,-0.0825165854050563,0.5463437499144138,0.7090907035729824,0.395231924760036
139,-0.09492717320338273,0.5831541327329782,0.7580295281532483,0.393249070033049
140,-0.09820610151076928,0.5311244802597241,0.7115400571089524,0.40504931180905074
141,-0.0806431613671474,0.5656518676342108,0.7387146475987557,0.45554236418161637
142,-0.08640702049701642,0.4370859234760969,0.6051724094610947,0.4037762842117212
143,-0.09605765877625881,0.3450612357029548,0.5262953554972624,0.42199712686049634
144,-0.10158058943656775,0.23151226494556817,0.41732240258119047,0.418133781506465
145,-0.10235679531708741,0.11457611352969439,0.3028078361963614,0.4269288610189389
146,-0.0946692793797224,0.08608631240442777,0.2717708001534144,0.4528730580439934
147,-0.1016579121351242,-0.0854544176075321,0.09654189124464607,0.3996646113884755
148,-0.10266914447912803,0.05308845941610157,0.2513523384546622,0.4755068734670297
149,-0.10734638762779725,-0.01590846564907294,0.1803863776417879,0.4426864102864877
150,-0.11251421597523567,-0.03754414079519801,0.16364598446167433,0.4413667420546214
151,-0.11069939056268105,-0.04412097610437717,0.1565121908982595,0.447608681061329
152,-0.11758906470659451,-0.12131697384831615,0.08619661817852503,0.4474478562672933
153,-0.12412935934769802,-0.30070841083159816,-0.09071183452406564,0.4269024997185438
154,-0.11386719919168033,-0.11150711545577416,0.103630311261767,0.5042257813306955
155,-0.12446847577125598,-0.19873900128862795,0.012194843091166172,0.4302643759128375
156,-0.11739604480755635,-0.08480593696451531,0.1342861441274484,0.5061952364750397
157,-0.13460752616326013,-0.13811795088725212,0.0907953296525356,0.4694638328674512
158,-0.12790929468778464,-0.05175757772910098,0.18324725062419206,0.5331447170330927
159,-0.13905462928307363,-0.18915701982302544,0.04993461091548969,0.4980107140846742
160,-0.14265069995935148,-0.14059745515577304,0.10351824371191935,0.5048943353004944
161,-0.15583241692720315,-0.07743792141226526,0.18322965318862444,0.5215026369461646
162,-0.15713345717925292,-0.23169699884377992,0.029145744199363086,0.5157947150560526
163,-0.16033009688059488,-0.28838728291866106,-0.02668875073775267,0.5041026847484784
164,-0.1745943770958827,-0.27235277990500134,0.016996201587458834,0.5709545665826553
165,-0.17390920603886628,-0.24229953533563858,0.039989950911452375,0.5394868995898809
166,-0.18447151474463633,-0.2463801105817159,0.05238701874772326,0.5690929171366569
167,-0.19182403748616195,-0.08402458495961931,0.2216407862993387,0.5665593972572913
168,-0.20332871415676215,-0.0448334615988036,0.2749969244767458,0.5795492713267987
169,-0.2133564184873532,-0.1651456432464795,0.16222878631490928,0.5673919304823264
170,-0.23068115497246766,-0.25456705651222133,0.08250470669605793,0.5290557604569656
171,-0.2391958576746476,-0.23515522747467726,0.12565149175815093,0.6050132329647357
172,-0.23867365412223032,-0.3319660146266986,0.026089936602287568,0.5936979911266229
173,-0.2446537304383058,-0.28268294953382933,0.07666576380292192,0.5702217106635754
174,-0.2546707624808336,-0.3536817110501803,0.01967751655058983,0.5899664767277546
175,-0.26273087163766223,-0.3817325685268793,0.0011426984356381954,0.596284650839292
176,-0.2610883972583673,-0.2803306606335518,0.09729827673007281,0.5787306672487503
177,-0.2808809051146874,-0.30251350463965,0.09488123558604947,0.5788206733190097
178,-0.28364427846211654,-0.47775323880024445,-0.0745789414176192,0.5927166373301775
179,-0.28629457033597505,-0.4471473204783904,-0.04662203649058938,0.5657350963506943
180,-0.2875283001325069,-0.30734771490097046,0.09963197705264275,0.5928202477785257
181,-0.29287290076414746,-0.04493663100621257,0.3614557229269009,0.5617652573646643
182,-0.306151494765893,-0.08290187966747162,0.34379718739252824,0.5928783347973456
183,-0.3190831393003464,0.1254429106767743,0.5532036683498285,0.5331578308191055
184,-0.32470929393401515,0.2819637509110646,0.7147746040270879,0.5319949189821879
185,-0.31267713889097554,0.29072732955981523,0.7134219331619067,0.5363797507224939
186,-0.30714017382034886,0.2191399079389297,0.6359445185233386,0.5382745541059054
187,-0.29876699050267536,0.33500599178175133,0.7473943019524599,0.5497261346914829
188,-0.27920161187648773,0.34639188704582363,0.7370094595811306,0.5385826436372904
189,-0.28657754911826205,0.20306390082129303,0.609636766788287,0.5927359981414599
190,-0.2878033423270935,0.23096784349614516,0.6352021266252567,0.5735843135760381
191,-0.27409727986042315,0.334872104991705,0.7282321468377725,0.5839672623536526
192,-0.257567619283994,-0.1812649236705441,0.20737971766636923,0.6470537728224045
193,-0.26588236597868115,-0.3391425248522025,0.058445584936401784,0.6512453433794853
194,-0.24832404997104254,0.4814625831368642,0.8766675010705606,0.6941654399419442
195,-0.2419770000836788,-0.5581485588008013,-0.16354839097803983,0.7451030932939969
196,-0.24663199331515875,-0.06424216284918097,0.3352708829423556,0.7446909287036994
197,-0.2302161489541714,-0.1458062635591397,0.23581334279897886,0.7385074007205474
198,-0.22873128472994536,-0.09599919359271343,0.2925182258805785,0.7701377150339958
199,-0.2425139469978137,-0.4498453816542259,-0.04115319973192154,0.7944394495242681
200,-0.22598862227721092,-0.30459671973800045,0.09705255973415497,0.8393030487574064
201,-0.22746696456884727,-0.092223825554053,0.30569246406547534,0.8078684042661618
202,-0.23794690844340202,-0.48828444801844084,-0.09495137994870162,0.7502700105691568
203,-0.22778974492580462,-0.30272110265034896,0.09703141040144822,0.8265627561471401
204,-0.26531355178509003,-0.302305687027864,0.1319888807260073,0.7955304430081294
205,-0.22303669059123749,-0.17542883925713026,0.2212305772715272,0.8047352738869495
206,-0.2738942328171852,-0.21562489246328673,0.22831815634018335,0.7869710448460702
207,-0.26905358926608014,-0.27499218896413463,0.1684793350406182,0.7978187952286158
208,-0.24928151605985102,-0.32799111822476756,0.10295068835600829,0.8371825768397405
209,-0.2497336262693772,0.07605221581000549,0.5185682869110352,0.8330890062527779
210,-0.2599110798193858,-0.2926305148463983,0.1528153432867466,0.8179832972013034
211,-0.2654070558074193,-0.3644201116970716,0.07427625701977657,0.761014869579902
212,-0.25707165132730436,-0.2820313804042645,0.1639454200004156,0.8303913642198611
213,-0.2116442511861141,-0.24462455291396532,0.15613335719666419,0.8434598369476123
214,-0.24594443883651343,-0.1377450620325712,0.2948565684641019,0.8119987509189508
215,-0.1623254873049565,-0.40433172461314076,-0.059328428063637174,0.8143413418378586
216,-0.22514047416356894,-0.5373593213466498,-0.13491740096838045,0.8148389397523342
217,-0.24983792713819405,-0.13654162199833456,0.2888215319850506,0.7879617168353155
218,-0.19782628405552644,-0.3550213455962829,0.02178806525010329,0.8349427458567497
219,-0.25588109649908847,-0.22466606570359987,0.20122579081604877,0.7844715355298458
220,-0.22578115551135478,-0.391241061143004,0.005471581163314672,0.7920748178775494
221,-0.21458115103917244,-0.3889527055315482,-0.00835447123226447,0.7838285993307065
222,-0.23344714977802375,-0.4193871227594522,-0.024445427987629022,0.7738337639050606
223,-0.239258040029269,-0.3920982308112658,0.0035009483018746744,0.7600405414899191
224,-0.1914457598557839,0.09656195528805256,0.4566790222739562,0.8009514961487207
225,-0.2244232984689566,-0.6214990348387988,-0.23770132851906312,0.7817428127313272
226,-0.22968394825091729,-0.2487864158092401,0.1393004814401651,0.7778135797916315
227,-0.22358430597262505,-0.32489270927050173,0.05337055419117977,0.7570701119227287
228,-0.23825653814352477,-0.273268604125732,0.1176126100218449,0.7560319854662969
229,-0.24517263663120759,-0.09357491307533704,0.30988488365442324,0.7737594307997288
230,-0.23139918270783547,-0.17423289603529832,0.22226538017201117,0.808908265370589
231,-0.21163992927624628,0.19071312477955452,0.5831594635278751,0.8600868689708221
232,-0.22885250319273043,-0.2637036198224777,0.13084086501158965,0.7972894524916624
233,-0.24739791032595512,-0.5735364747353089,-0.1690948529360004,0.7606936066578596
234,-0.2309308560230793,-0.38407773677355206,0.008465863979206635,0.781534072680351
235,-0.26295378441229844,-0.07568322222393292,0.3542412219521327,0.7883201119227287
236,-0.25625580644760376,-0.05453161078576858,0.3814564897463872,0.8051057610756311
237,-0.25351864596207935,-0.1860455937970143,0.24695588333102372,0.8095229726571304
238,-0.2664574226125693,-0.07701778206496666,0.37597749687922305,0.8089222724621112
239,-0.21210963336321023,-0.23168191633736476,0.16240718139287752,0.7908748510556344
240,-0.22885636756053337,-0.6944263432270441,-0.2921296105457422,0.7973643938700358
241,-0.2195169570354315,-0.47640808724249023,-0.09026405434959973,0.7922095824510623
242,-0.23632937096632445,-0.3369363511984165,0.05522582715807053,0.7486681953454629
243,-0.2330508963801922,-0.16368940845131874,0.23218617917826542,0.7765461007754008
244,-0.22565498241247275,-0.27609663131909495,0.11420345229980274,0.7862580831234272
245,-0.22229046470079666,-0.40915209971941435,-0.02520511344743845,0.777877057209993
246,-0.239953888914524,0.2211448342945331,0.6410569281150134,0.8220473925272623
247,-0.21809390550240493,-0.14111964447567096,0.25493075168476653,0.8194282727363782
248,-0.24072017807226914,-0.23249146581078187,0.1700803134112786,0.7564526337843674
249,-0.22554957522795752,-0.28410097784720934,0.10840567430624595,0.7970563891606454
250,-0.24172614495723677,0.024833917259596862,0.43853948360834366,0.7996814036980654
251,-0.23935331709873983,-0.16922861442734033,0.23819287742177644,0.7730585359610044
252,-0.2412351904771267,-0.3612243617192293,0.05232996770586723,0.7806063386110159
253,-0.2366591846713653,-0.29150392287052596,0.11557488687909566,0.7770900344237303
254,-0.23179867175909188,-0.3181367436280617,0.08352345531472029,0.779483390160096
255,-0.23050170640150705,-0.18470796598837927,0.21713675663639337,0.7854814407153007
256,-0.22379853480901474,-0.21305078816098663,0.17171284790413502,0.7660647416726137
257,-0.22595564142251626,-0.13766674601878875,0.26436104415318906,0.848351218761542
258,-0.22987460497862253,-0.1681364435607042,0.22684533421236736,0.7792221827384753
259,-0.21072133477681723,-0.2565322269996007,0.12408243950742942,0.8112630248069763
260,-0.2612207128833502,0.06358190019352314,0.49114762246608734,0.7745462472622211
261,-0.23116042847052598,-0.14239344956018987,0.2621269594782438,0.7977015834588271
262,-0.23309399607854012,-0.4213515797104591,-0.019888314872215956,0.7895772762787647
263,-0.21047552827841196,-0.36726256803824353,0.010743409275817566,0.7826381585536859
264,-0.20810035539743227,-0.1325805551635149,0.24921299478946587,0.8144233731123117
265,-0.22624207249818704,-0.24484524379173914,0.14335512513151535,0.7591135272612939
266,-0.23352535431965804,-0.2584653413639619,0.14032466174700323,0.7814321976441604
267,-0.20134983918605706,-0.23145677798833603,0.1341591623181907,0.7797532876332601
268,-0.2348000162687057,-0.2944128767420084,0.09973230346655235,0.7770301149441645
269,-0.2477735407077349,-0.13775320365451849,0.27192315850884485,0.7713723396643614
270,-0.20787609846164018,-0.04243730710676083,0.3349560383611765,0.8009768999539889
271,-0.22736631066371232,-0.2542436644434929,0.13890478254940647,0.805520983842703
272,-0.2133912125077003,-0.27573448992692506,0.10100180481393368,0.7919166424335577
273,-0.2234595544063128,-0.24953917647974613,0.13679557245893356,0.7919255235256293
274,-0.19842019295081115,-0.29083447005504215,0.07719362078186794,0.831876183167482
275,-0.20849465674314743,-0.23077114417743033,0.1412741706157342,0.8097427701338743
276,-0.22300295531749725,-0.09985994982222716,0.2785893350075453,0.7654988765716553
277,-0.21820580691863328,-0.38832479295058125,-0.0059618576883505555,0.8094273958450708
278,-0.218114666449718,-0.3078938867801275,0.0683751537058598,0.7829931684029408
279,-0.2208246355637526,-0.33858110354496884,0.03414087040493122,0.750047504901886
280,-0.21905239537740365,-0.3831166903942059,-0.008794179413085565,0.7668955830427316
281,-0.2210517697609388,-0.3927585211319801,-0.011125446733039541,0.796809094838607
282,-0.2220357874265084,-0.26064995960451853,0.11433725441113496,0.7598684605879661
283,-0.2172546814649533,-0.13727386964437288,0.24105901340357003,0.80054966150186
284,-0.22324471137462518,-0.23516207685073218,0.15122116051423243,0.8087255649077587
285,-0.21416585758710519,-0.18858347568087852,0.1919118494559557,0.8169153638375111
286,-0.19909027906564566,0.12279160578663532,0.481387327114741,0.7889794424558297
287,-0.21910792054274145,0.2650070924980518,0.6537930315885788,0.825826611274328
288,-0.22457490078149697,-0.051380762519935765,0.34325486689041823,0.818937151095806
289,-0.21951161133937347,-0.2189666446393881,0.17917438262166122,0.8511799619748042
290,-0.22525998319570834,-0.35986487376384246,0.03745538072708326,0.8150064884087979
291,-0.22179459512997896,-0.2740734275430441,0.12161348960720576,0.8199129288013165
292,-0.1937082169147638,-0.30310503660868376,0.06397062391997912,0.8185805754783826
293,-0.2189379300062473,-0.20947260715258428,0.17075961694503441,0.7781890921103649
294,-0.22615639177652505,-0.335419499530242,0.04291023957566955,0.746669875505643
295,-0.22745198049606422,-0.1816443771792528,0.19925543770958215,0.7524951008649973
296,-0.2059916038161669,-0.2218254844729717,0.15152880062277502,0.8191722142390716
297,-0.19843895141130838,-0.3861355762451123,-0.024871579968394376,0.8073763365928943
298,-0.22441026491996569,-0.317285194228857,0.061023386935584054,0.7646636244578239
299,-0.22344056765238443,-0.0781205753580882,0.3029430527717639,0.7762895172987229
300,-0.21549552316084886,-0.0621262226635829,0.32142867176578593,0.8129070638081967
301,-0.22598831966901436,-0.2628626795485616,0.13018755834454146,0.8120335416916089
302,-0.221244205840123,-0.11751663694396997,0.27371834715207416,0.8135215838750204
303,-0.22748286869281378,-0.029809465775123008,0.36687451085219014,0.8068975194906577
304,-0.1999353208603003,-0.19318537074977007,0.18916191986929148,0.8729497209573404
305,-0.2149826486905416,-0.07682441136775872,0.30815344494886887,0.8019981934474065
306,-0.238630334345194,-0.15296369346861655,0.2575610247082435,0.805412857960432
307,-0.1895661506897364,-0.45382312456002605,-0.09053280137670346,0.8203449608423771
308,-0.19369707180139345,-0.37968703225637096,-0.017735606680313747,0.8151809206375709
309,-0.2130218526491752,-0.1560526612955026,0.21460691896768716,0.7700837437923138
310,-0.2081649146783046,-0.29758141056085247,0.07284384426207115,0.7955242487100455
311,-0.22248731477138323,-0.1707280325010801,0.21194581224177128,0.7810667875485543
312,-0.20699715939087746,-0.3848046027123928,-0.016563064347092923,0.7922222988727765
313,-0.21665340623794457,-0.35028637181489897,0.01562793443027215,0.7421298011755332
314,-0.21785942828043914,-0.32084672955366283,0.056717315688729286,0.794293313454359
315,-0.2286316141104087,0.044511861024567716,0.4328416876303844,0.7842871905901493
316,-0.21342280736336341,-0.04190259486532364,0.3375120031145903,0.8098745315502851
317,-0.1935325826589878,-0.20265840834532028,0.16023852384816378,0.8202657179954724
318,-0.1911483726058251,-0.29483033838466954,0.055560546521192945,0.7835044004978278
319,-0.21797692393645263,-0.1715603742079857,0.20868162371409246,0.8055297090457036
320,-0.20131728511590224,0.04201880030525036,0.4051626641780902,0.8011661187196389
321,-0.21523448175344712,-0.05221176796998733,0.33411876131326723,0.8384392949251028
322,-0.2250378158612129,-0.2290247734158467,0.1590427097219687,0.7931104867886274
323,-0.22371852684479493,-0.20071516205102968,0.19792765230895618,0.8345312185776539
324,-0.2031525438412642,-0.2901809790577644,0.0807223950441067,0.8011346398255764
325,-0.21493235650735024,-0.2084155100851487,0.17796678535449198,0.8139058932279929
326,-0.20031596643802446,-0.09278430216587506,0.2813090173861919,0.8179605312836475
327,-0.20622763477074793,-0.3027785238929284,0.0743330511240623,0.8279031163606888
328,-0.1957017007546547,-0.28183281192412746,0.08072155948059681,0.8092285348818853
329,-0.2167592098315557,-0.19730775220653948,0.18433808248776656,0.8021097488892384
330,-0.21824745738353485,-0.029493010770051908,0.35087933601477206,0.7793038426301419
331,-0.21664910591565645,-0.08567589554840173,0.30069713905835765,0.8018768781270736
332,-0.18373389484790656,-0.2049552501203158,0.1546318149432922,0.823564867178599
333,-0.1969006374860421,-0.2316936772221174,0.12860897288490564,0.7916106077340933
334,-0.21194027402462104,-0.25414922011968416,0.11783692264595093,0.781785799906804
335,-0.2027464570143284,-0.3559123568045787,0.009872689484976806,0.8081738383342059
336,-0.21674576821999672,-0.1463938850718431,0.22085299316602638,0.7408005213126158
337,-0.21815887475625062,-0.16412939499012935,0.21105872863569322,0.773446397903638
338,-0.21730624979887253,-0.358107865238801,0.018545853439718485,0.7881115682614155
339,-0.20686967021379715,-0.2011515667470984,0.16851139586800948,0.8036926067792453
340,-0.20818292063016158,-0.257224960395923,0.11460765365224618,0.8019298849961697
341,-0.1904750951589682,-0.21630282290518665,0.13814705717735565,0.8081848636651651
342,-0.20942452893807337,-0.3374574138567998,0.028239448650334127,0.7752820421487857
343,-0.20697051783402762,-0.3270072188132849,0.037793645420326635,0.7834691145481207
344,-0.20855405582831457,-0.107794415898239,0.2595542625356943,0.7888642381399106
345,-0.20769162667103302,-0.1565816560998941,0.2115657572180797,0.7982086837291718
346,-0.20859839671697372,-0.036307769493223764,0.3230689540505409,0.750024038247573
347,-0.21810769881957617,-0.07664580614520954,0.2931946642123736,0.7550065379876357
348,-0.20301073636764136,-0.0795144029916861,0.28936881400071657,0.8249174066078968
349,-0.2070247878630956,-0.08168764204646532,0.2849825708529888,0.7927376108291821
350,-0.20817443040701059,-0.08459294946768726,0.2920822971142255,0.8242667623055286
351,-0.2103017664108521,-0.29673927415830964,0.08475829866261055,0.8333708047866821
