epoch,loss,e_pos,e_neg,grad_penalty
55,0.002758354712755252,-2.3731706937154136,-2.307888000439375,0.2791741261115441
56,0.006046056842956788,-2.38307602588947,-2.3211852587186375,0.27748002188327986
57,0.02123698754570423,-2.3068813482920327,-2.257126496388362,0.296064650401091
58,0.016708334191487387,-2.2947036364139657,-2.2430933316548667,0.2836197087397942
59,0.029398875502057564,-2.2591702876946864,-2.217340328754523,0.29931289148636353
60,0.003544994510519199,-2.14768472695962,-2.0790325617178893,0.310050130654604
61,-0.0004730404187471439,-2.137803395589193,-2.066490968068441,0.3032393761170216
62,0.02419527992606163,-2.154661374214368,-2.106628656387329,0.30830136552835125
63,0.013905960588883132,-2.034661039327964,-1.9758041974825737,0.3169763882954915
64,0.021306489618160784,-2.0060917750383034,-1.9543466904224494,0.3194231169346051
65,0.0126368699547572,-1.9143969217936199,-1.8543540667264888,0.3215532772816144
66,0.014317157081304452,-1.8792280019857945,-1.8180032907388148,0.33703989019760716
67,0.01089584034604904,-1.8623199921387892,-1.7993840345969567,0.3290862834606415
68,0.02333070958654086,-1.8181250951228998,-1.764704202994322,0.34521442575332445
69,0.01940660073589056,-1.7422158076212957,-1.6853471077405489,0.345696543271725
70,0.008150543730992537,-1.736479829519223,-1.6697446199563832,0.33821255350724244
71,0.015346934493535604,-1.6832175560486622,-1.6206862804217217,0.3553210428127876
72,0.012419046881871346,-1.640052936015985,-1.5748285421958337,0.3559263554903177
73,0.010462865711022645,-1.5877074186618512,-1.5187709148113544,0.3664094744584499
74,0.015556761756157264,-1.579126932682135,-1.51930440389193,0.3462867736816406
75,0.018705600299514256,-1.4835721590580084,-1.4222655235192714,0.37284457225065964
76,0.020608130269325696,-1.4268336601746388,-1.3670007326664069,0.37680548353072923
77,0.00960746455268982,-1.377458868882595,-1.30789010035686,0.37201493749251735
78,0.001667921741803487,-1.4062651090132885,-1.327213113124554,0.3785166579943437
79,0.01647881294290225,-1.392119205915011,-1.3269270750192494,0.38369931548069686
80,0.00353635637423931,-1.3322703868914874,-1.2545976791626368,0.3834490860119844
81,0.006760198240860915,-1.334218667103694,-1.2590474134836442,0.38669024140406877
82,-0.0014947962302428025,-1.3146594151472435,-1.2289991501050117,0.398446934345441
83,-0.0014568659930657118,-1.3127051286208324,-1.2291244574082203,0.38821256237152296
84,0.0021644046482367394,-1.3271135275180523,-1.2478957420740373,0.3839697616222577
85,-0.010877076440896744,-1.283815738482353,-1.1887919169205885,0.3992717724580031
86,-0.013390937390235754,-1.293908003049019,-1.1972256440382738,0.39465884673289764
87,-0.005592805643876393,-1.3112416664759319,-1.2228972239372058,0.39108542219186443
88,-0.004921658012347343,-1.2829358883393116,-1.1921543861046815,0.40748694691902554
89,-0.008958852826020656,-1.2389676295793974,-1.146378945081662,0.3979025972195161
90,-0.00863185649116834,-1.198693287678254,-1.1030811010262904,0.4156326086093218
91,-0.009129169086615244,-1.2188503742218018,-1.1248424664521828,0.4044006619697962
92,-0.012725155800580978,-1.1643486939943755,-1.0635107297163744,0.42178070545196533
93,-0.01082933579499905,-1.1242369260543432,-1.0263251341306245,0.41799733424798036
94,-0.011677835423212785,-1.1219881925827417,-1.0243426607205317,0.4123003100737547
95,-0.02132085491067324,-1.1178012016492012,-1.0092971936250343,0.41845231789809006
96,-0.008953620990117392,-1.1015100265160584,-1.006017098060021,0.41551450047737515
97,-0.020041536826353807,-1.1253914802502363,-1.0180863814476209,0.41828383543552494
98,-0.020472728002529878,-1.0660482415786157,-0.9549584602698301,0.4365826654128539
99,-0.01059955922074807,-1.0906450885992784,-0.9921945088948959,0.422048861399675
100,-0.021737068318403684,-1.0025821496278813,-0.8931292937352107,0.42377378543217975
101,-0.01912444380995555,-1.0276714945450807,-0.9202235906552045,0.4261306233895131
102,-0.01958854677967536,-1.0216820988899622,-0.9115913418623117,0.4370546272167793
103,-0.0144399117009762,-1.0059427511997712,-0.9031036373896476,0.42696352035571367
104,-0.01633752519503618,-1.0045626790095599,-0.8985891831226838,0.4334265199991373
105,-0.022131605790211603,-0.9931692358775016,-0.8815863759089739,0.4326134469264593
106,-0.016036105557129934,-0.9584344701889234,-0.8521054280109894,0.43707185219495726
107,-0.02914285564269775,-0.9695503482451806,-0.8515988527200161,0.42967855089750046
108,-0.0202239344899471,-0.9734319708286188,-0.8629296972201421,0.43646487440818393
109,-0.03155086810390154,-0.9530838773800776,-0.8314230533746573,0.4360437905177092
110,-0.02678801845281552,-0.9120185466913077,-0.7920166865373269,0.45316580702096987
111,-0.031920381845572054,-0.9425549614123809,-0.8186654295676794,0.4459966956040798
112,-0.03313666935532521,-0.957649276806758,-0.8358311011241033,0.4289144002474271
113,-0.043786380344476454,-0.9139980490391071,-0.7798433227416797,0.4385013190599588
114,-0.02849172552426656,-0.9631089797386756,-0.845027275574513,0.4336322041658255
115,-0.039282453270294726,-0.9085671657171005,-0.7765845962059803,0.4509080442098471
116,-0.037754343870358587,-0.9711112700975858,-0.8424893908011608,0.44001360657887584
117,-0.05164182186126709,-0.9925789619103457,-0.8529493136283679,0.42561152348151576
118,-0.03072881689056372,-0.9997600485117007,-0.8787545256125622,0.4367859080815927
119,-0.05128328435314007,-1.0265370576809614,-0.882583851997669,0.4482926917381776
120,-0.05279953519885357,-1.018820854333731,-0.8751814105571845,0.43962952418205065
121,-0.05852675437927246,-1.0346107498193398,-0.8865599082066462,0.4326610465844472
122,-0.05432780918020468,-1.0621121953695247,-0.9160264562337826,0.44344586286789334
123,-0.0706330446096567,-1.1101451837099516,-0.9484639840248303,0.43878124692501164
124,-0.06694576430779237,-1.1354472973407843,-0.9753016034762064,0.44896485178898543
125,-0.07400837540626526,-1.1588858793943355,-0.9943066545021839,0.43538940258515185
126,-0.08383509975213271,-1.1437391409507165,-0.9701721225029383,0.4321673084528018
127,-0.09075409460526246,-1.277370620996524,-1.0942098880425477,0.44207442418122905
128,-0.09864467726303981,-1.2815663325480926,-1.093776293289967,0.42599406379919785
129,-0.08922626976019297,-1.3620903186309032,-1.1754889029722948,0.4649991179123903
130,-0.11234822544531944,-1.3774046439390917,-1.171758920718462,0.44469857903627247
131,-0.10950781271243706,-1.4561888040640416,-1.2467175110792503,0.4758772521446913
132,-0.12423974084548461,-1.4521672603411553,-1.2294765557998266,0.46901060602603817
133,-0.13555030734875265,-1.5623180377177703,-1.3235473938477345,0.4899824238740481
134,-0.13730205614597368,-1.660945672255296,-1.4189213453195033,0.49412732934340453
135,-0.15446356053535754,-1.749759249198131,-1.4888834555943806,0.500300781084941
136,-0.1736143252406365,-1.9117909364211254,-1.6344715723624597,0.48163401698454833
137,-0.16426106045643488,-2.035399256608425,-1.764406491548587,0.4913835861744025
138,-0.17179825901985168,-2.0987526086660533,-1.819724406951513,0.49230624849979693
139,-0.18002229489577123,-2.175794326342069,-1.8920736557398088,0.4715655919833061
140,-0.1626681488675949,-2.2344006636203866,-1.9604135079261584,0.5066247238562658
141,-0.17195028563340506,-2.2826754496647763,-1.9971708884605994,0.5166131120461684
142,-0.1614510376866047,-2.2803198985564404,-2.0057654625330215,0.51351426809262
143,-0.1760130601051526,-2.206771801679562,-1.9232164529653697,0.48964176040429336
144,-0.16690353323251772,-2.2244836550492506,-1.9481647656514094,0.4980620741844177
145,-0.17126924028763404,-2.2063951920240354,-1.9270492364198735,0.4922576103454981
146,-0.1643183238995381,-2.2363569614214773,-1.9595888333442883,0.5121668630685562
147,-0.18222505752092752,-2.170980227299226,-1.8848625604922955,0.47276801100144017
148,-0.16597886784718588,-2.267910755597628,-1.9863994946846595,0.5265274185400742
149,-0.18033262208486214,-2.2081862596365123,-1.9188964366912842,0.49661136055604005
150,-0.17715901824144217,-2.1488746190682435,-1.8631805976231892,0.49692504757489914
151,-0.18296017421361727,-2.157002051671346,-1.8659072503065453,0.4944608883979993
152,-0.16771974643835655,-2.2396913247230725,-1.9607579646966395,0.505807102490694
153,-0.18790490619647196,-2.116189889418773,-1.825986446478428,0.46728064081607723
154,-0.17739901940027872,-2.194513889459463,-1.9050564521398299,0.512575313830987
155,-0.17196021114404386,-2.158393774277125,-1.878376502257127,0.4937775073907314
156,-0.17869933579976743,-2.157810938663972,-1.8698786649948511,0.4998858815584427
157,-0.17561446455044624,-2.1523295854910827,-1.8672485229296563,0.5013386255655533
158,-0.17689788360626268,-2.153292891306755,-1.8609057787137153,0.5317138265340756
159,-0.187952468983638,-2.136432097508357,-1.8400281270345051,0.4965388545623192
160,-0.1845102833631711,-2.175642190835415,-1.8814779061537523,0.5012178994142092
161,-0.18191504172789744,-2.170405614070403,-1.8771132353024604,0.5099130731362563
162,-0.19316732730620947,-2.1077782924358663,-1.8084187171398065,0.48694451497151303
163,-0.18266264769511345,-2.087841095068516,-1.7943843786533062,0.5106096710914221
164,-0.18143044201991496,-2.121587429291163,-1.8270860054554083,0.5208362852915739
165,-0.18772633087176543,-2.111773729324341,-1.8112515639036129,0.5198470086623461
166,-0.17908854973621857,-2.08224596732702,-1.7940616057469294,0.5026299899969345
167,-0.19309427130680817,-2.02218841895079,-1.7235942223133185,0.4869214579080924
168,-0.19403249082657006,-2.1639702381231847,-1.859965293835371,0.5039810652916248
169,-0.18633562746720436,-2.1222769174820337,-1.8280040270242937,0.49527071989499605
170,-0.19049634287754694,-2.172329523624518,-1.8699800540239384,0.5127495664816636
171,-0.1950275699297587,-2.144181098693456,-1.838408662722661,0.5084980596334506
172,-0.17899772009024253,-2.0955068453764305,-1.8018842996695104,0.5293623071450454
173,-0.17939111934258387,-2.0589208694604726,-1.7693214416503906,0.5092641634818835
174,-0.2009420973750261,-2.053336366628989,-1.7414411184115288,0.5128744114667941
175,-0.18916922845901588,-2.118975370358198,-1.8209034601847331,0.4994874795277913
176,-0.19721906250103927,-2.098048366033114,-1.7870284441189888,0.5254776355547782
177,-0.1980839362129187,-2.071406703728896,-1.7611962740237896,0.5183030855961335
178,-0.20552471834115493,-2.0850070990048923,-1.7665873521413558,0.521982532281142
179,-0.19399718711009392,-2.1739427737700634,-1.8658025417572413,0.5237769209421598
180,-0.19906483284938029,-2.123142529756595,-1.8096471230189006,0.5281425034388517
181,-0.20687775715039328,-2.1338655031644382,-1.8146980634102454,0.5172276275280194
182,-0.20426389937981582,-2.1515194177627563,-1.8272213538487752,0.5541857519210913
183,-0.20617429530009246,-2.115565477273403,-1.795044834797199,0.5281216632097195
184,-0.2043646153731224,-2.100769583995526,-1.7814119993112025,0.5311568983090229
185,-0.20645773028716063,-2.051266230069674,-1.7304301598133185,0.5295925476612189
186,-0.20010435753143752,-2.0257034240624843,-1.7093614309262006,0.5398737138662583
187,-0.21876327234965104,-2.0715011083162747,-1.74006960942195,0.5210409821608127
188,-0.2050928465830974,-2.070483278005551,-1.7505374749501545,0.5320250391960144
189,-0.2017237303348688,-2.069273040844844,-1.753823766341576,0.5262953807146121
190,-0.20979491946024773,-2.1005515318650465,-1.7715364358364007,0.5533037972755921
191,-0.20445350194588685,-2.0737029925370827,-1.7491483627221522,0.55866428063466
192,-0.21294024605781603,-1.9371891694191175,-1.614343896890298,0.5125955419662671
193,-0.19595907991513228,-1.9610803402387178,-1.6527255315047045,0.5241297429952866
194,-0.22626181481740412,-1.9638980290828607,-1.624548111206446,0.5280057344681177
195,-0.20879289488761854,-2.0493312707314124,-1.7227336565653484,0.5467134492519574
196,-0.2098715393207012,-2.0232874613541822,-1.6957242244329207,0.5483938654263815
197,-0.21799842688517693,-2.044725687075884,-1.7111417880425086,0.5365840517557584
198,-0.20830785655058348,-2.042615587894733,-1.7134602222687159,0.5630697355820582
199,-0.2140787163606057,-1.9111698560225658,-1.5799820117461376,0.5493987515950814
200,-0.2256814086666474,-1.9512784908979366,-1.6093460321426392,0.5439971693051167
201,-0.19282733954680273,-1.914538371257293,-1.6033185506478334,0.5549850502075293
202,-0.20601359888529167,-1.9340371260276208,-1.6099561941929352,0.5538475589874463
203,-0.21985125809143752,-1.8635785701947334,-1.5293031472426195,0.5379839638868967
204,-0.2137190546744909,-1.7994607197932708,-1.4672184112744453,0.5602639432136829
205,-0.2254264943110637,-1.8535334055240338,-1.5158011057437994,0.5275939145149329
206,-0.209579535592825,-1.9586212176543016,-1.623101341418731,0.5914391034688705
207,-0.230221131673226,-1.8757029068775666,-1.5302336002007508,0.542270344037276
208,-0.21755803471956497,-1.851027216666784,-1.5112927082257392,0.5768510691630535
209,-0.2152130859784591,-1.822375523738372,-1.4857155695939674,0.5731715865624256
210,-0.21626488998150215,-1.7541812322078607,-1.4204032849042842,0.5566093356181414
211,-0.2223390485995855,-1.8027700735972478,-1.462905342762287,0.5554762039429102
212,-0.22357667103791848,-1.7702318552212837,-1.4245915229503925,0.5792249471713335
213,-0.2261290748914083,-1.7917829232338147,-1.4456608784504426,0.5682547390460968
214,-0.2108347358611914,-1.7082885045271654,-1.3748792532162788,0.5829171148630289
215,-0.22203838366728562,-1.6967853185458062,-1.3548535872728398,0.5712711085111667
216,-0.23009260151630792,-1.7334835804425752,-1.382471026518406,0.5752296868043069
217,-0.23347836197950902,-1.6424959439497728,-1.289781594887758,0.5683284478309827
218,-0.21811440185858652,-1.7047959932914147,-1.3674355378517737,0.5669758113530966
219,-0.22452227045328188,-1.6302129121927114,-1.2850272258122761,0.576292498753621
220,-0.21706599608445779,-1.6961739032696455,-1.3584399681824904,0.574447342982659
221,-0.22103467220679307,-1.6997023729177623,-1.358273209669651,0.5732514812396123
222,-0.22693122694125542,-1.6606449469541893,-1.3139348458021114,0.5712405015260745
223,-0.2271254375959054,-1.6349005271226933,-1.2884152210675752,0.5692719633762653
224,-0.21084517890062088,-1.6221676025635157,-1.2882613738377888,0.5876223941644033
225,-0.22401909912243867,-1.6170980135599773,-1.2722588380177815,0.5781032221439557
226,-0.23051004799512717,-1.5478640427956214,-1.1979470558655567,0.5727828336067688
227,-0.21686655970720145,-1.5961104998221765,-1.2561623530510144,0.5892679821222256
228,-0.2308172453672458,-1.5706460200823271,-1.221842279801002,0.5650675793488821
229,-0.2174125978579888,-1.5459780142857478,-1.2064161545191057,0.5850601402612833
230,-0.21933073837023515,-1.5017251540453007,-1.1647671124874017,0.5647622492068853
231,-0.2149716277535145,-1.5742369248316839,-1.2325346928376417,0.6089260990803058
232,-0.23647958460526589,-1.503779344069652,-1.1493189182036962,0.5673616253412687
233,-0.2295981487020468,-1.4951954285303752,-1.147978690954355,0.5646147559850644
234,-0.22480411598315606,-1.5458213121463091,-1.196609350351187,0.5976616113613813
235,-0.23152839335111472,-1.4217652479807537,-1.0699934806579199,0.5802070116385435
236,-0.22500871236507708,-1.463072119615017,-1.1140111440267317,0.596932318730232
237,-0.22303068255766845,-1.4574609505824554,-1.110377311706543,0.5976802645585476
238,-0.22814575811991325,-1.4370726102437728,-1.0860907970330653,0.592032824571316
239,-0.22051248260033438,-1.4056965020986705,-1.065828794088119,0.576274960468977
240,-0.24078550056005135,-1.4741392685816839,-1.1138042929844978,0.5751418631810409
241,-0.21075479418803483,-1.5101753289882953,-1.1750065562052605,0.5986712200519366
242,-0.2232248741082656,-1.3769326882484632,-1.0332861771950355,0.5825470227461594
243,-0.22554844579635522,-1.4031686660570977,-1.0548935395020704,0.5925236917459048
244,-0.21574431772415453,-1.4899045412357037,-1.1504005591074626,0.5959305747961386
245,-0.227367225365761,-1.3612038141641862,-1.0132610476933992,0.5833729818845407
246,-0.21964449072495484,-1.3557534554065802,-1.0106697632716253,0.607428266451909
247,-0.23209422597518334,-1.3049199550579755,-0.9559135956641955,0.5661203723687392
248,-0.23167821153616294,-1.328580046311403,-0.975837650971535,0.5863187863276556
249,-0.2191192939495429,-1.350657038199596,-1.0077939812953656,0.6000321431037707
250,-0.2267031853015606,-1.3842899340849657,-1.0354303182699742,0.5897701573677552
251,-0.21024250678527048,-1.2566307385762532,-0.924395909676185,0.5921322787419344
252,-0.22963551240853775,-1.284287324318519,-0.9346934526394575,0.5821323150243515
253,-0.22522485600068018,-1.3592782662465022,-1.0086054710241465,0.6080090036759009
254,-0.22099807820258996,-1.2590711147357256,-0.9176491896311442,0.5849324052150433
255,-0.223783423885321,-1.2715148100486169,-0.9227633262291933,0.6078547437985738
256,-0.2372543643682431,-1.2603361514898448,-0.899038430971977,0.6027572460663624
257,-0.21353553311947066,-1.2031103922770574,-0.8657211508506384,0.6029058610781645
258,-0.22890137632687887,-1.2116087522262182,-0.8636067937581967,0.5798804225065769
259,-0.2122810578499085,-1.2473828792572021,-0.9132203138791598,0.5930353724039518
260,-0.22770579923421908,-1.2098110914230347,-0.859814492555765,0.5944788654645284
261,-0.21745857825646034,-1.3297124367493849,-0.9907298898085569,0.58686568798163
262,-0.23380567209842879,-1.2418604844655745,-0.8865822691183823,0.5904610661359934
263,-0.22024932312659729,-1.1268851726483076,-0.7809183123784188,0.614022244245578
264,-0.22133674186009628,-1.1782150788184924,-0.8348969251681597,0.5944746197798313
265,-0.21852439450911987,-1.277551076351068,-0.931361659979209,0.6204000955972916
266,-0.2167159676169738,-1.1526594696900783,-0.8150021678362137,0.5897573767564236
267,-0.21334861104304975,-1.1239061875221057,-0.7874230176974566,0.6010510004483737
268,-0.2292190900979898,-1.215528402573023,-0.8634600822742169,0.5982731840549371
269,-0.23164639984950042,-0.97511092821757,-0.6241492201120425,0.5833592101549491
270,-0.21482987319811797,-1.1175048381854327,-0.7768281698226929,0.6147816150616376
271,-0.22331013358556306,-1.0683315151777022,-0.7222534601504986,0.6004934838184943
272,-0.22439344494770735,-1.040643776074434,-0.6983057642594362,0.5770021906265845
273,-0.2175142650420849,-1.12352328422742,-0.778335051658826,0.6236876142330658
274,-0.22441456810786173,-1.032698148336166,-0.6876595005010947,0.5902692576249441
275,-0.21195306571630332,-1.1125530065634313,-0.7728631725678077,0.6245300234892429
276,-0.21264910659728906,-1.0917184215325575,-0.7557572921117147,0.6029657431137867
277,-0.21482172493751234,-0.9964637572948749,-0.6588160594304403,0.6016333042046963
278,-0.2177468410287148,-0.971288922505501,-0.6352627101616982,0.5795626793152246
279,-0.21304701497921577,-1.0423962504435809,-0.7051569131704477,0.6072988831079923
280,-0.2349600192063894,-0.9342179359533848,-0.5769463212062151,0.6000570043539389
281,-0.22149493373357332,-1.0076063611568549,-0.6595826194836543,0.6203812681711637
282,-0.21059116759361365,-0.9673018531921582,-0.6327168024503268,0.6082577193394686
283,-0.22156294645407262,-1.0084396768838932,-0.6629511713981628,0.6078984294182215
284,-0.22516823464479202,-0.8891043785290841,-0.5445308998609201,0.5859585847610083
285,-0.22028632041735527,-0.9111484533701187,-0.5705527953612499,0.5906282999576666
286,-0.21395811858849648,-0.9023075195459219,-0.5640976994465559,0.6110730270544688
287,-0.21537021432931608,-0.8684390844442905,-0.5327219863732656,0.5917065334625733
288,-0.21942425614748245,-0.9369334700780038,-0.5959912026539828,0.5968141464086679
289,-0.21044587095578512,-0.9011926895532852,-0.5684766784692422,0.6009568220529801
290,-0.2229952519902816,-0.8427748802380685,-0.4959995601421747,0.6093986477607336
291,-0.21443630411074713,-0.9037751662425506,-0.5645193725060194,0.6137335514410948
292,-0.21378736121532244,-0.8862602252226609,-0.5514693344250704,0.5945529234714997
293,-0.22315483196423605,-0.850391047123151,-0.5068171650935442,0.5914799525187566
294,-0.22448023637899986,-0.8183038356976632,-0.47129359459265685,0.6021386339114263
295,-0.2148440109613614,-0.8719129730493594,-0.5330727872176048,0.6097857356071472
296,-0.22313963793791258,-0.8759216681504861,-0.5318705707024305,0.5943897397090228
297,-0.2059106108469841,-0.9776948889096578,-0.6446094956153479,0.6240843832492828
298,-0.2226314120567762,-0.8379710148542355,-0.4934512644242018,0.5998995105425516
299,-0.21033449948598176,-0.8330237896014483,-0.5017336752170172,0.594329840861834
300,-0.20958746587618804,-0.8357528662070249,-0.505056911554092,0.595645384146617
301,-0.23161029777465722,-0.7958794113917228,-0.44048040570356906,0.609974911579719
302,-0.21161081584600303,-0.6957533970857278,-0.35998212603422314,0.6121997130222809
303,-0.2149480145711165,-0.7253550031246283,-0.38841847081979114,0.6015571195345658
304,-0.21385998603625175,-0.8045070522870773,-0.46473158246431595,0.6202069429250864
305,-0.21549141215972412,-0.832543765887236,-0.49440113932658464,0.6038264754490975
306,-0.20988837400308022,-0.7551600275895535,-0.42078339900725925,0.6135577605320857
307,-0.2022437478105227,-0.8970398688927675,-0.5697597716099176,0.6141362969691937
308,-0.2202748675376941,-0.7009714505611322,-0.35922348690338624,0.5993283452131809
309,-0.21437712262074152,-0.642982848179646,-0.30806976900650906,0.5948844315149845
310,-0.21191627704180205,-0.668859220468081,-0.3354673263354179,0.599185035778926
311,-0.2199414639900892,-0.7578378243324084,-0.41390308890587246,0.6115958919891944
312,-0.21846766960926545,-0.6951525226617471,-0.3547886212666829,0.6013827644861661
313,-0.20704073783678886,-0.7626322141060462,-0.43239774459447616,0.6073863972456027
314,-0.2218205153177946,-0.6247725058824588,-0.28139483546599364,0.6001775173040537
315,-0.22309675850929359,-0.6558435895504096,-0.3080137425508255,0.615859458843867
316,-0.2119510074456533,-0.7129810391328274,-0.37671984082613236,0.6133183332589957
317,-0.2022685884283139,-0.580115428337684,-0.2575854275089044,0.5941431018022391
318,-0.21304937509390023,-0.6485106731072451,-0.31366617060624635,0.6016470148013189
319,-0.2108938101774607,-0.6602233602450445,-0.32460938279445356,0.6160719516949776
320,-0.20872377432309663,-0.5856238022828714,-0.2565827849201667,0.5946098619546646
321,-0.21256078263887992,-0.6366086518153166,-0.30361240261640304,0.5942461169683017
322,-0.2089567400324039,-0.6237408029727447,-0.2924121419588725,0.6043764230532523
323,-0.21150468862973726,-0.6062169472376505,-0.2712277880845926,0.6096001664797465
324,-0.2160771112793531,-0.641260394683251,-0.30479151507218677,0.5936015324714856
325,-0.2091981569925944,-0.6171102386254531,-0.28687962125509214,0.5982945057062002
326,-0.20925975361695656,-0.6828219997577178,-0.34852609917139393,0.6179172908648466
327,-0.21312437875148577,-0.5928097833425571,-0.26048623694059175,0.5896738981589292
328,-0.21433180876267263,-0.588123197738941,-0.25280163838313174,0.5977035501064398
329,-0.20570006622717932,-0.6516054440767337,-0.32172244710799974,0.6137212469027593
330,-0.20788005414681557,-0.6455422364748441,-0.31680989953187794,0.5970895718305539
331,-0.21156436567887282,-0.5200678056631333,-0.19017920375634462,0.5854137746187357
332,-0.2051715774413867,-0.49105022580195695,-0.1673969091513218,0.5861764703041468
333,-0.2080956728030474,-0.5838701625665029,-0.24907502102164122,0.6266280496731783
334,-0.2152331087451715,-0.47895933267397756,-0.14383034847485712,0.5931831781680768
335,-0.20549676701044425,-0.6204699438351852,-0.29123865106166935,0.6111680085842426
336,-0.21160694307241684,-0.5711016494494218,-0.23682676771512398,0.6067619277880743
337,-0.21378706013545012,-0.541529770845022,-0.20678786073739713,0.5977854102085798
338,-0.20792871560805884,-0.5172875859798529,-0.18869222511943334,0.5965587542607234
339,-0.206495490975869,-0.632369149953891,-0.3008543665592487,0.6183584959079058
340,-0.19676566735292092,-0.543424279261858,-0.22483004820652497,0.6028047372133304
341,-0.21642021338144937,-0.5302531726849384,-0.1959279869706967,0.5832624053343748
342,-0.20946329488204077,-0.4796161514062148,-0.14746073296723458,0.6074964832036923
343,-0.2110719627294785,-0.4911025754916362,-0.15966383088380098,0.5957389749013461
344,-0.22423664270303187,-0.42782447124138856,-0.08298380302790648,0.5966285123274877
345,-0.19899713343534714,-0.4881979234707661,-0.16532843770124975,0.6120203351363157
346,-0.2089914763585115,-0.7016268051587619,-0.36805631678837997,0.6148868676943656
